open_time,open,high,low,close,volume
2024-06-21 06:00:00,170.351,170.351,170.269,170.312,1026.0
2024-06-21 06:15:00,170.312,170.333,170.293,170.294,679.0
2024-06-21 06:30:00,170.294,170.312,170.263,170.269,624.0
2024-06-21 06:45:00,170.268,170.288,170.248,170.267,617.0
2024-06-21 07:00:00,170.267,170.292,170.245,170.267,394.0
2024-06-21 07:15:00,170.266,170.284,170.264,170.278,277.0
2024-06-21 07:30:00,170.279,170.296,170.26,170.263,398.0
2024-06-21 07:45:00,170.262,170.303,170.254,170.302,625.0
2024-06-21 08:00:00,170.301,170.302,170.233,170.256,742.0
2024-06-21 08:15:00,170.256,170.344,170.253,170.338,706.0
2024-06-21 08:30:00,170.337,170.345,170.303,170.313,729.0
2024-06-21 08:45:00,170.313,170.375,170.29,170.358,858.0
2024-06-21 09:00:00,170.351,170.448,170.335,170.405,1851.0
2024-06-21 09:15:00,170.405,170.414,170.336,170.404,1259.0
2024-06-21 09:30:00,170.403,170.404,170.288,170.301,1481.0
2024-06-21 09:45:00,170.3,170.361,170.225,170.247,1607.0
2024-06-21 10:00:00,170.247,170.275,170.083,170.197,2046.0
2024-06-21 10:15:00,170.193,170.193,169.879,170.031,2377.0
2024-06-21 10:30:00,170.016,170.016,169.325,169.588,4057.0
2024-06-21 10:45:00,169.587,169.637,169.514,169.535,2385.0
2024-06-21 11:00:00,169.532,169.751,169.456,169.724,2410.0
2024-06-21 11:15:00,169.718,169.726,169.489,169.579,2189.0
2024-06-21 11:30:00,169.578,169.833,169.507,169.824,2151.0
2024-06-21 11:45:00,169.824,169.848,169.754,169.803,1823.0
2024-06-21 12:00:00,169.803,169.849,169.695,169.697,1961.0
2024-06-21 12:15:00,169.695,169.805,169.687,169.784,1877.0
2024-06-21 12:30:00,169.783,169.904,169.779,169.889,1866.0
2024-06-21 12:45:00,169.89,169.999,169.859,169.996,1607.0
2024-06-21 13:00:00,169.995,169.998,169.92,169.938,1623.0
2024-06-21 13:15:00,169.937,169.951,169.857,169.924,1408.0
2024-06-21 13:30:00,169.925,169.935,169.785,169.808,1546.0
2024-06-21 13:45:00,169.808,169.857,169.731,169.834,1661.0
2024-06-21 14:00:00,169.833,169.898,169.796,169.876,1591.0
2024-06-21 14:15:00,169.878,169.921,169.854,169.906,1273.0
2024-06-21 14:30:00,169.906,169.915,169.806,169.811,1047.0
2024-06-21 14:45:00,169.809,169.899,169.809,169.846,1619.0
2024-06-21 15:00:00,169.845,169.891,169.782,169.783,2136.0
