open_time,open,high,low,close,volume
2024-06-21 06:00:00,1.26619,1.2662200000000001,1.266,1.26604,343.0
2024-06-21 06:15:00,1.26604,1.26615,1.2659799999999999,1.26601,226.0
2024-06-21 06:30:00,1.26601,1.2661,1.26597,1.26602,254.0
2024-06-21 06:45:00,1.26602,1.2661,1.2659799999999999,1.2661,226.0
2024-06-21 07:00:00,1.2661,1.26612,1.2659799999999999,1.26607,256.0
2024-06-21 07:15:00,1.26607,1.26611,1.26606,1.2661,171.0
2024-06-21 07:30:00,1.2661,1.26621,1.26599,1.26612,274.0
2024-06-21 07:45:00,1.26612,1.26623,1.26612,1.2662200000000001,176.0
2024-06-21 08:00:00,1.2662200000000001,1.26636,1.2662,1.26626,304.0
2024-06-21 08:15:00,1.2662499999999999,1.26645,1.26623,1.26637,350.0
2024-06-21 08:30:00,1.26637,1.2665199999999999,1.26637,1.26643,400.0
2024-06-21 08:45:00,1.26643,1.26644,1.26603,1.26639,455.0
2024-06-21 09:00:00,1.26639,1.26743,1.26619,1.26675,1242.0
2024-06-21 09:15:00,1.26675,1.26675,1.26623,1.26634,761.0
2024-06-21 09:30:00,1.26634,1.2665199999999999,1.26593,1.26602,825.0
2024-06-21 09:45:00,1.26602,1.26633,1.2655699999999999,1.26558,786.0
2024-06-21 10:00:00,1.26559,1.26575,1.2646,1.26505,1128.0
2024-06-21 10:15:00,1.26505,1.2652700000000001,1.2643900000000001,1.26509,1189.0
2024-06-21 10:30:00,1.26509,1.26509,1.2637399999999999,1.26468,1907.0
2024-06-21 10:45:00,1.26468,1.26471,1.26392,1.26432,1209.0
2024-06-21 11:00:00,1.26432,1.26542,1.26407,1.2652999999999999,1348.0
2024-06-21 11:15:00,1.2652999999999999,1.26542,1.26471,1.26498,1115.0
2024-06-21 11:30:00,1.26501,1.26613,1.26303,1.26611,1361.0
2024-06-21 11:45:00,1.26611,1.26619,1.26522,1.26544,951.0
2024-06-21 12:00:00,1.26544,1.2661,1.26521,1.26521,919.0
2024-06-21 12:15:00,1.26521,1.26553,1.26474,1.26543,922.0
2024-06-21 12:30:00,1.26543,1.2658800000000001,1.26541,1.26555,840.0
2024-06-21 12:45:00,1.26555,1.2656100000000001,1.26497,1.26531,949.0
2024-06-21 13:00:00,1.26531,1.26531,1.2643499999999999,1.26446,910.0
2024-06-21 13:15:00,1.26447,1.26475,1.26422,1.2643900000000001,789.0
2024-06-21 13:30:00,1.2644,1.26443,1.26363,1.26364,933.0
2024-06-21 13:45:00,1.26364,1.26368,1.2631299999999999,1.26325,813.0
2024-06-21 14:00:00,1.26325,1.26391,1.26324,1.26368,991.0
2024-06-21 14:15:00,1.26368,1.26379,1.2634,1.26352,740.0
2024-06-21 14:30:00,1.26352,1.26362,1.26316,1.26342,622.0
2024-06-21 14:45:00,1.26341,1.26461,1.26339,1.26434,955.0
2024-06-21 15:00:00,1.26434,1.26475,1.2642,1.26446,1125.0
2024-06-21 15:15:00,1.26446,1.26484,1.2641200000000001,1.26472,1090.0
2024-06-21 15:30:00,1.2647300000000001,1.26485,1.26399,1.2640500000000001,1014.0
2024-06-21 15:45:00,1.2640500000000001,1.26499,1.26396,1.26489,1083.0
2024-06-21 16:00:00,1.26488,1.26513,1.2640500000000001,1.26417,1250.0
2024-06-21 16:15:00,1.26417,1.26447,1.2638,1.26438,1230.0
2024-06-21 16:30:00,1.2643900000000001,1.2647,1.26398,1.26447,1611.0
2024-06-21 16:45:00,1.26447,1.26447,1.2622200000000001,1.26315,2002.0
2024-06-21 17:00:00,1.26315,1.26426,1.26292,1.26424,2028.0
2024-06-21 17:15:00,1.26424,1.26427,1.26348,1.26398,1655.0
2024-06-21 17:30:00,1.26398,1.26426,1.26328,1.26331,1236.0
2024-06-21 17:45:00,1.26331,1.2636,1.2625600000000001,1.26258,1622.0
2024-06-21 18:00:00,1.26258,1.26332,1.26254,1.2631299999999999,1451.0
2024-06-21 18:15:00,1.2631299999999999,1.26315,1.26244,1.2625899999999999,1242.0
2024-06-21 18:30:00,1.2625899999999999,1.26352,1.26247,1.2635,916.0
2024-06-21 18:45:00,1.2635,1.26428,1.26349,1.26427,889.0
2024-06-21 19:00:00,1.26427,1.26428,1.26365,1.26376,1079.0
2024-06-21 19:15:00,1.26375,1.26428,1.26365,1.26393,885.0
2024-06-21 19:30:00,1.26393,1.26472,1.26375,1.26465,692.0
2024-06-21 19:45:00,1.26465,1.26472,1.2639,1.2639,701.0
2024-06-21 20:00:00,1.26391,1.2640500000000001,1.2637800000000001,1.26388,552.0
2024-06-21 20:15:00,1.26388,1.26393,1.26357,1.2636,528.0
2024-06-21 20:30:00,1.2636,1.26419,1.26358,1.26413,471.0
2024-06-21 20:45:00,1.26413,1.26434,1.26371,1.26419,626.0
2024-06-24 00:00:00,1.26385,1.26411,1.26335,1.26382,107.0
2024-06-24 00:15:00,1.2641,1.26414,1.26339,1.26361,223.0
2024-06-24 00:30:00,1.26362,1.26421,1.26328,1.2639,451.0
2024-06-24 00:45:00,1.26388,1.264,1.26372,1.26375,221.0
2024-06-24 01:00:00,1.26375,1.26445,1.26357,1.2644,308.0
2024-06-24 01:15:00,1.26441,1.26441,1.26422,1.26424,356.0
2024-06-24 01:30:00,1.26424,1.26436,1.26416,1.2643,348.0
2024-06-24 01:45:00,1.2643,1.2644,1.2640799999999999,1.2643900000000001,230.0
2024-06-24 02:00:00,1.2643900000000001,1.26453,1.26416,1.26418,321.0
2024-06-24 02:15:00,1.26419,1.26419,1.26386,1.26388,189.0
2024-06-24 02:30:00,1.26388,1.26395,1.2637,1.26372,217.0
2024-06-24 02:45:00,1.26372,1.26391,1.26367,1.26382,342.0
2024-06-24 03:00:00,1.26382,1.26384,1.26364,1.26371,660.0
2024-06-24 03:15:00,1.26371,1.26403,1.2637,1.26401,690.0
2024-06-24 03:30:00,1.26401,1.2644199999999999,1.26399,1.2643499999999999,576.0
2024-06-24 03:45:00,1.2643499999999999,1.26445,1.26403,1.2640500000000001,707.0
2024-06-24 04:00:00,1.2640500000000001,1.26411,1.26363,1.2637,794.0
2024-06-24 04:15:00,1.2637,1.26384,1.26329,1.26372,1172.0
2024-06-24 04:30:00,1.26373,1.26383,1.26342,1.2638,1096.0
2024-06-24 04:45:00,1.2638,1.2639,1.2635100000000001,1.26373,757.0
2024-06-24 05:00:00,1.26373,1.2637399999999999,1.26329,1.26332,629.0
2024-06-24 05:15:00,1.26333,1.26372,1.26331,1.26362,521.0
2024-06-24 05:30:00,1.26362,1.26402,1.26362,1.26383,705.0
2024-06-24 05:45:00,1.26383,1.26396,1.26373,1.26383,630.0
2024-06-24 06:00:00,1.26383,1.2641499999999999,1.2638099999999999,1.26414,470.0
2024-06-24 06:15:00,1.26414,1.26432,1.2640500000000001,1.26424,510.0
2024-06-24 06:30:00,1.26424,1.26446,1.26424,1.26433,565.0
2024-06-24 06:45:00,1.26433,1.26433,1.26411,1.26419,352.0
2024-06-24 07:00:00,1.26419,1.2643900000000001,1.2641499999999999,1.26438,554.0
2024-06-24 07:15:00,1.2643900000000001,1.26443,1.26429,1.26431,425.0
2024-06-24 07:30:00,1.26431,1.26451,1.2643,1.2644199999999999,694.0
2024-06-24 07:45:00,1.2644199999999999,1.26452,1.26433,1.26452,436.0
2024-06-24 08:00:00,1.26452,1.26499,1.26452,1.26483,835.0
2024-06-24 08:15:00,1.26483,1.26483,1.26447,1.26462,814.0
2024-06-24 08:30:00,1.26462,1.26479,1.26456,1.2646,722.0
2024-06-24 08:45:00,1.2646,1.26481,1.2646,1.26479,506.0
2024-06-24 09:00:00,1.26479,1.26484,1.2646,1.2647599999999999,1164.0
2024-06-24 09:15:00,1.2647599999999999,1.26516,1.26471,1.2650000000000001,1004.0
2024-06-24 09:30:00,1.26499,1.26526,1.26491,1.26499,784.0
2024-06-24 09:45:00,1.26499,1.26519,1.26474,1.2651,1216.0
2024-06-24 10:00:00,1.26508,1.26532,1.26495,1.26513,952.0
2024-06-24 10:15:00,1.26513,1.26514,1.26452,1.26484,859.0
2024-06-24 10:30:00,1.26484,1.26567,1.26475,1.26542,1372.0
2024-06-24 10:45:00,1.26543,1.26566,1.26523,1.26544,810.0
2024-06-24 11:00:00,1.26543,1.26596,1.26542,1.26576,1299.0
2024-06-24 11:15:00,1.26577,1.26661,1.26576,1.26637,1592.0
2024-06-24 11:30:00,1.26637,1.2664,1.26582,1.26639,842.0
2024-06-24 11:45:00,1.26639,1.26639,1.26576,1.26577,875.0
2024-06-24 12:00:00,1.26577,1.26616,1.26571,1.26602,787.0
2024-06-24 12:15:00,1.26602,1.26636,1.26576,1.2662900000000001,1204.0
2024-06-24 12:30:00,1.2662900000000001,1.26678,1.26605,1.26673,1061.0
2024-06-24 12:45:00,1.26673,1.26692,1.26633,1.26692,1109.0
2024-06-24 13:00:00,1.26692,1.26719,1.2666,1.26697,1326.0
2024-06-24 13:15:00,1.26696,1.2671700000000001,1.26668,1.2668300000000001,1331.0
2024-06-24 13:30:00,1.2668300000000001,1.26684,1.26628,1.26674,870.0
2024-06-24 13:45:00,1.26672,1.26679,1.26631,1.26638,1003.0
2024-06-24 14:00:00,1.26638,1.26638,1.26606,1.26612,1062.0
2024-06-24 14:15:00,1.26612,1.26621,1.26596,1.26619,696.0
2024-06-24 14:30:00,1.26619,1.2666,1.26618,1.26634,696.0
2024-06-24 14:45:00,1.26634,1.2665,1.26616,1.26631,810.0
2024-06-24 15:00:00,1.26631,1.26662,1.26608,1.26631,913.0
2024-06-24 15:15:00,1.26631,1.26662,1.26609,1.2665600000000001,1174.0
2024-06-24 15:30:00,1.26655,1.2668300000000001,1.26639,1.26643,1376.0
2024-06-24 15:45:00,1.26643,1.26681,1.26636,1.26653,1128.0
2024-06-24 16:00:00,1.26655,1.26712,1.26654,1.26696,1012.0
2024-06-24 16:15:00,1.26696,1.26802,1.26691,1.2678099999999999,1083.0
2024-06-24 16:30:00,1.2678099999999999,1.26841,1.26776,1.2683900000000001,1553.0
2024-06-24 16:45:00,1.2683900000000001,1.26915,1.26827,1.26882,1592.0
2024-06-24 17:00:00,1.26882,1.2698,1.26875,1.26933,1415.0
2024-06-24 17:15:00,1.2692999999999999,1.26946,1.26892,1.26897,1332.0
2024-06-24 17:30:00,1.26897,1.26979,1.26897,1.2695,1460.0
2024-06-24 17:45:00,1.26949,1.2697,1.26844,1.2687599999999999,1540.0
2024-06-24 18:00:00,1.2687599999999999,1.26913,1.26861,1.26907,1114.0
2024-06-24 18:15:00,1.26906,1.2692999999999999,1.26889,1.26912,982.0
2024-06-24 18:30:00,1.26911,1.26928,1.26847,1.26863,1179.0
2024-06-24 18:45:00,1.26863,1.26864,1.2681499999999999,1.26819,1266.0
2024-06-24 19:00:00,1.26819,1.26847,1.2681499999999999,1.26837,664.0
2024-06-24 19:15:00,1.26838,1.26849,1.26796,1.26798,537.0
2024-06-24 19:30:00,1.26798,1.26838,1.26787,1.26821,688.0
2024-06-24 19:45:00,1.26821,1.2683200000000001,1.26796,1.26798,513.0
2024-06-24 20:00:00,1.26798,1.26798,1.26733,1.26739,770.0
2024-06-24 20:15:00,1.26739,1.26761,1.26735,1.26746,636.0
2024-06-24 20:30:00,1.26746,1.2678,1.26731,1.26772,717.0
2024-06-24 20:45:00,1.26772,1.26798,1.26741,1.26789,546.0
2024-06-24 21:00:00,1.26789,1.26796,1.26777,1.26787,955.0
2024-06-24 21:15:00,1.26786,1.26848,1.26775,1.26838,732.0
2024-06-24 21:30:00,1.26837,1.2689,1.26837,1.26881,541.0
2024-06-24 21:45:00,1.26881,1.26939,1.26881,1.26915,948.0
2024-06-24 22:00:00,1.26915,1.26915,1.26888,1.26891,522.0
