open_time,open,high,low,close,volume
2024-06-21 06:00:00,170.351,170.351,170.248,170.267,2946.0
2024-06-21 07:00:00,170.267,170.303,170.245,170.302,1694.0
2024-06-21 08:00:00,170.301,170.375,170.233,170.358,3035.0
2024-06-21 09:00:00,170.351,170.448,170.225,170.247,6198.0
2024-06-21 10:00:00,170.247,170.275,169.325,169.535,10865.0
2024-06-21 11:00:00,169.532,169.848,169.456,169.803,8573.0
2024-06-21 12:00:00,169.803,169.999,169.687,169.996,7311.0
2024-06-21 13:00:00,169.995,169.998,169.731,169.834,6238.0
2024-06-21 14:00:00,169.833,169.921,169.796,169.846,5530.0
2024-06-21 15:00:00,169.845,170.013,169.78,169.967,7819.0
2024-06-21 16:00:00,169.966,170.117,169.91,170.011,10338.0
2024-06-21 17:00:00,170.011,170.562,170.008,170.449,11405.0
2024-06-21 18:00:00,170.45,170.529,170.365,170.511,8807.0
2024-06-21 19:00:00,170.513,170.553,170.426,170.52,5351.0
2024-06-21 20:00:00,170.519,170.66,170.482,170.638,4785.0
2024-06-24 00:00:00,170.638,170.804,170.546,170.706,1638.0
2024-06-24 01:00:00,170.714,170.845,170.679,170.795,2584.0
2024-06-24 02:00:00,170.801,170.937,170.773,170.891,3687.0
2024-06-24 03:00:00,170.891,170.949,170.755,170.848,5474.0
2024-06-24 04:00:00,170.849,170.85,170.597,170.725,7147.0
2024-06-24 05:00:00,170.726,170.776,170.643,170.714,4419.0
2024-06-24 06:00:00,170.713,170.784,170.651,170.747,3221.0
2024-06-24 07:00:00,170.747,170.853,170.745,170.851,3429.0
2024-06-24 08:00:00,170.849,170.961,170.849,170.871,3631.0
2024-06-24 09:00:00,170.865,171.027,170.839,170.907,6306.0
2024-06-24 10:00:00,170.906,171.107,170.891,171.07,7053.0
2024-06-24 11:00:00,171.069,171.233,170.98,171.19,6778.0
2024-06-24 12:00:00,171.188,171.294,171.095,171.181,7719.0
2024-06-24 13:00:00,171.182,171.188,170.277,171.154,12194.0
2024-06-24 14:00:00,171.152,171.23,170.968,171.199,8059.0
2024-06-24 15:00:00,171.197,171.213,171.013,171.103,8064.0
2024-06-24 16:00:00,171.104,171.289,171.098,171.289,10183.0
2024-06-24 17:00:00,171.289,171.394,171.21,171.378,10178.0
2024-06-24 18:00:00,171.377,171.4,171.237,171.322,6292.0
2024-06-24 19:00:00,171.319,171.385,171.268,171.352,4383.0
2024-06-24 20:00:00,171.349,171.349,171.232,171.289,4146.0
2024-06-24 21:00:00,171.285,171.388,171.254,171.378,4609.0
2024-06-24 22:00:00,171.377,171.45,171.362,171.389,5010.0
2024-06-24 23:00:00,171.386,171.404,171.287,171.339,1915.0
2024-06-25 00:00:00,171.21,171.32,171.107,171.28,1142.0
2024-06-25 01:00:00,171.273,171.348,171.251,171.339,2828.0
2024-06-25 02:00:00,171.339,171.389,171.294,171.387,2740.0
2024-06-25 03:00:00,171.388,171.392,171.017,171.089,6017.0
2024-06-25 04:00:00,171.091,171.217,170.874,171.108,8047.0
2024-06-25 05:00:00,171.108,171.173,171.046,171.068,4736.0
2024-06-25 06:00:00,171.069,171.271,171.068,171.26,3833.0
2024-06-25 07:00:00,171.261,171.284,171.174,171.219,3272.0
2024-06-25 08:00:00,171.218,171.28,171.109,171.277,3896.0
2024-06-25 09:00:00,171.279,171.284,171.106,171.147,5446.0
2024-06-25 10:00:00,171.147,171.236,170.931,171.082,8297.0
2024-06-25 11:00:00,171.082,171.221,171.054,171.188,7274.0
2024-06-25 12:00:00,171.187,171.234,170.966,170.99,5612.0
2024-06-25 13:00:00,170.989,171.014,170.87,170.964,6710.0
2024-06-25 14:00:00,170.964,170.988,170.767,170.774,6125.0
2024-06-25 15:00:00,170.775,170.968,170.767,170.924,8720.0
2024-06-25 16:00:00,170.923,171.044,170.782,170.841,9188.0
2024-06-25 17:00:00,170.842,170.908,170.701,170.877,10252.0
2024-06-25 18:00:00,170.877,171.07,170.872,170.926,7497.0
2024-06-25 19:00:00,170.923,171.018,170.917,171.003,5532.0
2024-06-25 20:00:00,171.004,171.13,170.946,171.128,4283.0
2024-06-25 21:00:00,171.125,171.14,171.072,171.101,4555.0
2024-06-25 22:00:00,171.103,171.103,171.027,171.049,3927.0
2024-06-25 23:00:00,171.049,171.109,171.019,171.067,1611.0
2024-06-26 00:00:00,170.97,171.072,170.868,171.034,1753.0
2024-06-26 01:00:00,171.035,171.077,171.016,171.048,1703.0
2024-06-26 02:00:00,171.046,171.047,170.944,171.023,2556.0
2024-06-26 03:00:00,171.022,171.105,170.945,171.08,5191.0
2024-06-26 04:00:00,171.078,171.281,171.073,171.221,6224.0
2024-06-26 05:00:00,171.221,171.347,171.099,171.181,4583.0
2024-06-26 06:00:00,171.184,171.229,171.155,171.2,3035.0
2024-06-26 07:00:00,171.199,171.2,171.092,171.101,3057.0
2024-06-26 08:00:00,171.1,171.151,171.01,171.061,3657.0
2024-06-26 09:00:00,171.058,171.101,170.912,170.924,6496.0
2024-06-26 10:00:00,170.925,171.031,170.848,170.989,7126.0
2024-06-26 11:00:00,170.988,171.109,170.945,171.07,6064.0
2024-06-26 12:00:00,171.071,171.161,170.968,171.003,7978.0
2024-06-26 13:00:00,171.013,171.345,170.992,171.281,9216.0
2024-06-26 14:00:00,171.28,171.464,171.171,171.431,10191.0
2024-06-26 15:00:00,171.433,171.486,171.155,171.207,10271.0
2024-06-26 16:00:00,171.207,171.42,170.909,171.341,14618.0
2024-06-26 17:00:00,171.341,171.793,171.303,171.538,13620.0
2024-06-26 18:00:00,171.534,171.793,171.464,171.641,9160.0
2024-06-26 19:00:00,171.637,171.749,171.587,171.59,7966.0
2024-06-26 20:00:00,171.59,171.706,171.582,171.648,6443.0
2024-06-26 21:00:00,171.648,171.676,171.584,171.626,5257.0
