open_time,open,high,low,close,volume
2024-07-17 13:15:00,2476.06,2476.73,2473.0,2474.06,3158.0
2024-07-17 13:30:00,2474.03,2480.48,2471.35,2476.99,4309.0
2024-07-17 13:45:00,2476.99,2483.48,2475.51,2483.03,4255.0
2024-07-17 14:00:00,2483.03,2483.69,2464.15,2467.67,4475.0
2024-07-17 14:15:00,2467.67,2472.09,2463.95,2469.72,4699.0
2024-07-17 14:30:00,2469.64,2472.26,2467.02,2471.26,4157.0
2024-07-17 14:45:00,2471.26,2472.76,2461.15,2463.74,4002.0
2024-07-17 15:00:00,2463.74,2465.48,2458.04,2460.02,4062.0
2024-07-17 15:15:00,2459.87,2465.92,2458.86,2464.86,3740.0
2024-07-17 15:30:00,2464.86,2465.98,2461.98,2464.05,3345.0
2024-07-17 15:45:00,2464.04,2464.7,2460.35,2463.54,3117.0
2024-07-17 16:00:00,2463.54,2465.11,2459.72,2460.14,2696.0
2024-07-17 16:15:00,2460.14,2460.45,2452.86,2453.34,3075.0
2024-07-17 16:30:00,2453.38,2457.73,2453.0,2456.32,2784.0
2024-07-17 16:45:00,2456.33,2458.55,2455.35,2455.67,2551.0
2024-07-17 17:00:00,2455.67,2457.93,2454.51,2457.5,2586.0
2024-07-17 17:15:00,2457.5,2459.34,2455.46,2455.59,2591.0
2024-07-17 17:30:00,2455.59,2456.82,2453.79,2454.12,2332.0
2024-07-17 17:45:00,2454.12,2455.49,2451.94,2452.64,1707.0
2024-07-17 18:00:00,2452.58,2456.0,2451.58,2455.39,1668.0
2024-07-17 18:15:00,2455.41,2456.73,2455.07,2456.54,1699.0
2024-07-17 18:30:00,2456.5,2458.13,2456.21,2456.84,1081.0
2024-07-17 18:45:00,2456.84,2458.22,2456.84,2458.03,1068.0
2024-07-17 19:00:00,2458.04,2460.42,2458.02,2459.58,1515.0
2024-07-17 19:15:00,2459.58,2459.96,2457.13,2457.77,1239.0
2024-07-17 19:30:00,2457.77,2457.91,2457.11,2457.67,1160.0
2024-07-17 19:45:00,2457.67,2459.76,2457.14,2458.08,1455.0
2024-07-17 20:00:00,2458.1,2458.1,2457.32,2457.58,788.0
2024-07-17 20:15:00,2457.58,2457.81,2457.29,2457.65,608.0
2024-07-17 20:30:00,2457.65,2458.42,2457.51,2458.12,507.0
2024-07-17 20:45:00,2458.1,2459.46,2458.05,2458.66,600.0
2024-07-17 22:00:00,2458.66,2459.89,2458.07,2459.12,716.0
2024-07-17 22:15:00,2459.11,2459.54,2458.62,2458.85,451.0
2024-07-17 22:30:00,2458.83,2459.32,2458.5,2458.66,455.0
2024-07-17 22:45:00,2458.62,2459.34,2458.05,2459.27,375.0
2024-07-17 23:00:00,2459.27,2461.31,2459.17,2460.86,881.0
