open_time,open,high,low,close,volume
2024-06-21 06:00:00,158.958,158.964,158.927,158.957,902.0
2024-06-21 06:15:00,158.957,158.963,158.923,158.923,552.0
2024-06-21 06:30:00,158.923,158.941,158.893,158.9,375.0
2024-06-21 06:45:00,158.9,158.924,158.872,158.888,568.0
2024-06-21 07:00:00,158.888,158.912,158.876,158.89,580.0
2024-06-21 07:15:00,158.89,158.902,158.886,158.896,222.0
2024-06-21 07:30:00,158.896,158.906,158.884,158.887,311.0
2024-06-21 07:45:00,158.887,158.896,158.869,158.887,345.0
2024-06-21 08:00:00,158.886,158.888,158.817,158.85,565.0
2024-06-21 08:15:00,158.85,158.918,158.841,158.91,415.0
2024-06-21 08:30:00,158.91,158.915,158.891,158.908,629.0
2024-06-21 08:45:00,158.908,158.968,158.907,158.952,576.0
2024-06-21 09:00:00,158.952,159.001,158.937,158.963,1090.0
2024-06-21 09:15:00,158.963,159.0,158.914,158.995,910.0
2024-06-21 09:30:00,158.995,159.002,158.939,158.967,1043.0
2024-06-21 09:45:00,158.966,159.002,158.954,158.964,804.0
2024-06-21 10:00:00,158.964,159.001,158.931,158.973,1044.0
2024-06-21 10:15:00,158.971,158.971,158.851,158.927,1287.0
2024-06-21 10:30:00,158.927,158.927,158.669,158.793,2289.0
2024-06-21 10:45:00,158.793,158.846,158.764,158.775,1402.0
2024-06-21 11:00:00,158.774,158.81,158.714,158.777,1244.0
2024-06-21 11:15:00,158.777,158.781,158.676,158.718,1085.0
2024-06-21 11:30:00,158.718,158.807,158.687,158.796,1151.0
2024-06-21 11:45:00,158.796,158.857,158.772,158.831,1042.0
2024-06-21 12:00:00,158.831,158.845,158.782,158.797,1077.0
2024-06-21 12:15:00,158.797,158.886,158.797,158.872,711.0
2024-06-21 12:30:00,158.872,158.896,158.858,158.859,1020.0
2024-06-21 12:45:00,158.861,158.91,158.843,158.905,683.0
2024-06-21 13:00:00,158.905,158.946,158.888,158.941,735.0
2024-06-21 13:15:00,158.941,158.97,158.935,158.965,571.0
2024-06-21 13:30:00,158.965,158.974,158.94,158.97,839.0
2024-06-21 13:45:00,158.97,159.019,158.97,159.004,792.0
2024-06-21 14:00:00,159.004,159.018,158.974,158.988,820.0
2024-06-21 14:15:00,158.988,159.009,158.976,158.992,573.0
2024-06-21 14:30:00,158.992,158.995,158.942,158.942,487.0
2024-06-21 14:45:00,158.942,158.983,158.9,158.9,731.0
2024-06-21 15:00:00,158.901,158.917,158.852,158.879,919.0
2024-06-21 15:15:00,158.879,158.98,158.875,158.955,1184.0
2024-06-21 15:30:00,158.956,159.001,158.954,158.958,1498.0
2024-06-21 15:45:00,158.958,158.976,158.913,158.929,869.0
2024-06-21 16:00:00,158.929,159.027,158.923,159.014,1227.0
2024-06-21 16:15:00,159.014,159.025,158.968,159.003,1457.0
2024-06-21 16:30:00,159.005,159.007,158.92,158.922,1053.0
2024-06-21 16:45:00,158.922,159.212,158.922,159.15,2189.0
2024-06-21 17:00:00,159.15,159.28,159.137,159.238,1708.0
2024-06-21 17:15:00,159.24,159.4,159.24,159.338,1785.0
2024-06-21 17:30:00,159.338,159.473,159.335,159.449,1534.0
2024-06-21 17:45:00,159.449,159.597,159.38,159.577,1560.0
2024-06-21 18:00:00,159.577,159.629,159.525,159.533,1757.0
2024-06-21 18:15:00,159.533,159.577,159.494,159.538,1205.0
2024-06-21 18:30:00,159.538,159.548,159.461,159.483,1075.0
2024-06-21 18:45:00,159.483,159.491,159.401,159.452,979.0
2024-06-21 19:00:00,159.452,159.505,159.425,159.438,766.0
2024-06-21 19:15:00,159.439,159.467,159.415,159.461,951.0
2024-06-21 19:30:00,159.461,159.49,159.424,159.439,589.0
2024-06-21 19:45:00,159.44,159.481,159.435,159.48,567.0
2024-06-21 20:00:00,159.48,159.521,159.452,159.507,624.0
2024-06-21 20:15:00,159.507,159.591,159.507,159.59,483.0
2024-06-21 20:30:00,159.59,159.595,159.5,159.518,620.0
2024-06-21 20:45:00,159.517,159.594,159.517,159.58,566.0
2024-06-24 00:00:00,159.752,159.773,159.674,159.764,87.0
2024-06-24 00:15:00,159.763,159.771,159.734,159.745,127.0
2024-06-24 00:30:00,159.744,159.752,159.645,159.657,327.0
2024-06-24 00:45:00,159.658,159.729,159.59,159.684,343.0
2024-06-24 01:00:00,159.684,159.725,159.655,159.71,559.0
