open_time,open,high,low,close,volume
2024-06-21 06:00:00,1.0717,1.0717,1.07138,1.07164,1207.0
2024-06-21 07:00:00,1.07164,1.07187,1.07154,1.07185,1132.0
2024-06-21 08:00:00,1.07185,1.07199,1.07151,1.0718,2133.0
2024-06-21 09:00:00,1.0718,1.07206,1.07086,1.071,3658.0
2024-06-21 10:00:00,1.071,1.07103,1.06711,1.0678,5470.0
2024-06-21 11:00:00,1.06779,1.06956,1.06761,1.06911,4638.0
2024-06-21 12:00:00,1.0691,1.06983,1.06835,1.06979,4281.0
2024-06-21 13:00:00,1.06979,1.06982,1.06767,1.06811,3895.0
2024-06-21 14:00:00,1.0681,1.06902,1.06798,1.0689,4239.0
2024-06-21 15:00:00,1.0689,1.06953,1.06848,1.06948,4086.0
2024-06-21 16:00:00,1.06948,1.06978,1.06781,1.06827,5082.0
2024-06-21 17:00:00,1.06827,1.06978,1.06797,1.06816,5813.0
2024-06-21 18:00:00,1.06816,1.06946,1.06807,1.06938,3948.0
2024-06-21 19:00:00,1.06938,1.06961,1.06898,1.06924,2467.0
2024-06-21 20:00:00,1.06924,1.06943,1.06908,1.06933,2248.0
2024-06-24 00:00:00,1.06827,1.0691,1.06806,1.0689,735.0
2024-06-24 01:00:00,1.0689,1.06939,1.0689,1.06939,724.0
2024-06-24 02:00:00,1.06939,1.06956,1.06875,1.06879,1007.0
2024-06-24 03:00:00,1.06879,1.06938,1.0685,1.06919,1955.0
2024-06-24 04:00:00,1.06919,1.06928,1.06839,1.06909,3085.0
2024-06-24 05:00:00,1.06909,1.06936,1.06881,1.06894,1937.0
2024-06-24 06:00:00,1.06894,1.06936,1.06892,1.06918,2213.0
2024-06-24 07:00:00,1.06918,1.06947,1.06913,1.06947,1656.0
2024-06-24 08:00:00,1.06947,1.06997,1.06947,1.06988,2001.0
2024-06-24 09:00:00,1.06988,1.0707200000000001,1.06975,1.07035,3441.0
2024-06-24 10:00:00,1.07034,1.0715,1.07024,1.07128,3735.0
2024-06-24 11:00:00,1.07128,1.0718,1.07088,1.07137,3623.0
2024-06-24 12:00:00,1.07135,1.0729,1.07132,1.07228,3741.0
2024-06-24 13:00:00,1.07228,1.07309,1.07197,1.07302,4116.0
2024-06-24 14:00:00,1.07302,1.07359,1.07267,1.07359,3366.0
2024-06-24 15:00:00,1.07359,1.07359,1.07264,1.07347,4090.0
2024-06-24 16:00:00,1.07347,1.07436,1.07346,1.07428,4472.0
2024-06-24 17:00:00,1.07428,1.07465,1.07272,1.07301,5043.0
2024-06-24 18:00:00,1.07301,1.07333,1.07235,1.07272,3117.0
2024-06-24 19:00:00,1.07272,1.07315,1.07262,1.07278,2327.0
2024-06-24 20:00:00,1.07278,1.07278,1.07221,1.0725,2257.0
2024-06-24 21:00:00,1.0725,1.0737700000000001,1.07244,1.07356,3148.0
2024-06-24 22:00:00,1.07356,1.07384,1.07343,1.07362,1863.0
2024-06-24 23:00:00,1.07358,1.07375,1.07335,1.07343,749.0
2024-06-25 00:00:00,1.0729,1.07339,1.07284,1.07329,668.0
2024-06-25 01:00:00,1.07332,1.07346,1.07317,1.07329,509.0
2024-06-25 02:00:00,1.07329,1.07331,1.07309,1.07323,1232.0
2024-06-25 03:00:00,1.07323,1.07358,1.07321,1.07342,2100.0
2024-06-25 04:00:00,1.07342,1.07361,1.07323,1.07347,2585.0
2024-06-25 05:00:00,1.07347,1.07371,1.0734,1.0737,1650.0
2024-06-25 06:00:00,1.0737,1.07396,1.0735999999999999,1.07386,2018.0
2024-06-25 07:00:00,1.07387,1.074,1.07366,1.07396,1561.0
