open_time,open,high,low,close,volume
2025-12-30 03:05:00,4360.47,4360.86,4357.54,4359.89,542.0
2025-12-30 03:10:00,4359.94,4361.58,4359.5,4361.29,397.0
2025-12-30 03:15:00,4361.29,4362.7,4360.72,4362.54,451.0
2025-12-30 03:20:00,4362.54,4363.46,4361.77,4363.41,322.0
2025-12-30 03:25:00,4363.41,4365.88,4362.78,4363.23,489.0
2025-12-30 03:30:00,4363.23,4364.98,4362.38,4364.96,362.0
2025-12-30 03:35:00,4364.95,4368.52,4364.21,4368.26,586.0
2025-12-30 03:40:00,4368.26,4369.7,4366.66,4366.84,516.0
2025-12-30 03:45:00,4366.84,4367.29,4365.22,4365.47,331.0
2025-12-30 03:50:00,4365.47,4365.47,4362.38,4363.15,404.0
2025-12-30 03:55:00,4363.16,4364.52,4362.36,4363.52,341.0
2025-12-30 04:00:00,4363.6,4364.62,4361.32,4363.34,414.0
2025-12-30 04:05:00,4363.34,4363.59,4358.82,4360.24,444.0
2025-12-30 04:10:00,4360.24,4364.68,4359.62,4364.06,491.0
2025-12-30 04:15:00,4364.01,4365.73,4362.47,4364.6,666.0
2025-12-30 04:20:00,4364.64,4373.78,4364.63,4373.6,673.0
2025-12-30 04:25:00,4373.6,4376.23,4371.38,4372.43,971.0
2025-12-30 04:30:00,4372.38,4378.18,4372.18,4376.66,1526.0
2025-12-30 04:35:00,4376.86,4380.09,4373.52,4378.13,1341.0
2025-12-30 04:40:00,4378.03,4379.34,4373.38,4374.76,1262.0
2025-12-30 04:45:00,4374.79,4377.89,4372.88,4377.86,1289.0
2025-12-30 04:50:00,4377.85,4379.67,4377.19,4378.55,1380.0
2025-12-30 04:55:00,4378.54,4378.99,4377.23,4377.75,892.0
2025-12-30 05:00:00,4377.75,4378.58,4374.77,4375.99,1048.0
2025-12-30 05:05:00,4375.98,4375.98,4372.59,4374.06,1163.0
2025-12-30 05:10:00,4374.06,4376.65,4372.68,4373.28,994.0
2025-12-30 05:15:00,4373.31,4374.0,4368.78,4370.62,977.0
2025-12-30 05:20:00,4370.62,4372.8,4365.36,4366.01,1437.0
2025-12-30 05:25:00,4366.01,4368.49,4364.31,4366.74,1162.0
2025-12-30 05:30:00,4366.68,4369.74,4366.3,4367.22,1178.0
2025-12-30 05:35:00,4367.22,4367.54,4360.26,4363.18,1245.0
2025-12-30 05:40:00,4363.25,4365.65,4360.18,4362.02,1077.0
2025-12-30 05:45:00,4361.92,4366.36,4359.9,4365.56,1162.0
2025-12-30 05:50:00,4365.59,4366.89,4360.62,4362.83,1247.0
2025-12-30 05:55:00,4362.68,4365.42,4361.41,4364.72,1178.0
2025-12-30 06:00:00,4364.84,4364.84,4361.17,4363.6,1151.0
2025-12-30 06:05:00,4363.59,4364.4,4359.87,4363.63,1174.0
2025-12-30 06:10:00,4363.63,4368.66,4359.24,4368.66,997.0
2025-12-30 06:15:00,4368.66,4372.47,4368.52,4371.34,1071.0
2025-12-30 06:20:00,4371.29,4371.35,4365.94,4366.76,989.0
2025-12-30 06:25:00,4366.77,4369.38,4366.02,4368.19,671.0
2025-12-30 06:30:00,4368.19,4371.15,4368.15,4371.09,759.0
2025-12-30 06:35:00,4371.07,4374.39,4368.28,4373.96,1112.0
2025-12-30 06:40:00,4373.95,4377.07,4373.11,4377.03,775.0
2025-12-30 06:45:00,4377.09,4381.77,4375.99,4381.77,1263.0
2025-12-30 06:50:00,4381.8,4383.25,4372.29,4374.42,979.0
2025-12-30 06:55:00,4374.85,4375.41,4370.41,4372.52,869.0
2025-12-30 07:00:00,4372.61,4372.69,4363.15,4366.09,1166.0
2025-12-30 07:05:00,4366.11,4372.27,4366.11,4371.55,917.0
2025-12-30 07:10:00,4371.57,4373.72,4370.16,4370.41,758.0
2025-12-30 07:15:00,4370.52,4371.24,4366.67,4366.81,677.0
2025-12-30 07:20:00,4366.81,4366.83,4359.7,4361.18,1005.0
2025-12-30 07:25:00,4361.18,4361.98,4351.96,4353.26,906.0
2025-12-30 07:30:00,4353.36,4359.02,4350.22,4358.01,956.0
2025-12-30 07:35:00,4358.09,4358.95,4354.28,4357.73,983.0
2025-12-30 07:40:00,4357.73,4360.38,4356.26,4359.26,926.0
2025-12-30 07:45:00,4359.26,4359.78,4354.5,4359.55,930.0
2025-12-30 07:50:00,4359.55,4363.47,4358.74,4363.25,1042.0
2025-12-30 07:55:00,4363.2,4366.29,4362.69,4365.07,886.0
2025-12-30 08:00:00,4365.06,4367.5,4364.18,4367.2,968.0
2025-12-30 08:05:00,4367.2,4371.08,4365.48,4370.98,967.0
2025-12-30 08:10:00,4371.01,4373.71,4371.01,4373.1,859.0
2025-12-30 08:15:00,4373.1,4376.4,4371.2,4375.12,815.0
2025-12-30 08:20:00,4375.12,4375.21,4369.74,4370.35,881.0
2025-12-30 08:25:00,4370.35,4372.13,4367.82,4368.53,969.0
2025-12-30 08:30:00,4368.48,4370.0,4367.91,4368.9,709.0
2025-12-30 08:35:00,4368.9,4371.71,4367.27,4369.08,842.0
2025-12-30 08:40:00,4369.08,4370.55,4367.38,4368.27,694.0
2025-12-30 08:45:00,4368.28,4369.68,4367.59,4369.16,832.0
2025-12-30 08:50:00,4369.16,4372.71,4368.37,4372.05,770.0
2025-12-30 08:55:00,4372.05,4373.91,4372.0,4372.14,584.0
2025-12-30 09:00:00,4372.13,4373.7,4369.21,4369.23,748.0
2025-12-30 09:05:00,4369.24,4372.62,4367.68,4372.56,576.0
2025-12-30 09:10:00,4372.56,4376.22,4371.05,4375.93,796.0
2025-12-30 09:15:00,4375.96,4378.92,4374.9,4378.3,772.0
2025-12-30 09:20:00,4378.22,4379.68,4376.54,4377.76,877.0
2025-12-30 09:25:00,4377.74,4382.84,4377.37,4382.35,1098.0
2025-12-30 09:30:00,4381.88,4391.62,4381.8,4387.65,1129.0
2025-12-30 09:35:00,4387.75,4391.52,4387.59,4387.6,947.0
2025-12-30 09:40:00,4387.6,4387.93,4382.64,4382.84,923.0
2025-12-30 09:45:00,4382.84,4383.02,4378.7,4380.56,740.0
2025-12-30 09:50:00,4380.61,4383.87,4380.58,4383.36,822.0
2025-12-30 09:55:00,4383.4,4385.69,4381.87,4384.95,767.0
2025-12-30 10:00:00,4385.43,4387.46,4385.25,4385.94,777.0
2025-12-30 10:05:00,4385.96,4389.51,4385.27,4389.22,936.0
2025-12-30 10:10:00,4389.22,4390.24,4385.78,4386.84,1097.0
2025-12-30 10:15:00,4386.89,4389.59,4386.32,4387.98,1012.0
2025-12-30 10:20:00,4387.98,4388.54,4386.07,4386.53,862.0
2025-12-30 10:25:00,4386.53,4389.5,4385.77,4388.87,914.0
2025-12-30 10:30:00,4388.93,4389.39,4387.11,4387.17,878.0
2025-12-30 10:35:00,4387.19,4388.79,4385.38,4386.33,772.0
2025-12-30 10:40:00,4386.31,4386.63,4383.77,4384.8,546.0
2025-12-30 10:45:00,4384.84,4385.33,4382.77,4384.0,801.0
2025-12-30 10:50:00,4383.93,4384.42,4381.32,4383.29,642.0
